	01. Ring of Fortune.mp3		Ring of Fortune		佐々木恵梨		320000		4:20		10		4.33937375		D:\williamlun\TSDM專輯\01. Ring of Fortune.mp3	
	12. トランスルーセント.mp3		トランスルーセント		やなぎなぎ		320000		4:6		9		4.09469333333333		D:\williamlun\TSDM專輯\[140803] 艦隊これくしょん -艦これ- 艦娘想歌【弐】KanColle Vocal Collection Vol.2 (320K)\[130703]やなぎなぎ - エウアル(初回限定盤)[320K]\CD1\12. トランスルーセント.mp3	
	13. ビードロ模様.mp3		ビードロ模様		やなぎなぎ		320000		4:53		11		4.87836666666667		D:\williamlun\TSDM專輯\[140803] 艦隊これくしょん -艦これ- 艦娘想歌【弐】KanColle Vocal Collection Vol.2 (320K)\[130703]やなぎなぎ - エウアル(初回限定盤)[320K]\CD1\13. ビードロ模様.mp3	
	14. 嘘.mp3		嘘		やなぎなぎ		320000		3:18		7		3.30623083333333		D:\williamlun\TSDM專輯\[140803] 艦隊これくしょん -艦これ- 艦娘想歌【弐】KanColle Vocal Collection Vol.2 (320K)\[130703]やなぎなぎ - エウアル(初回限定盤)[320K]\CD1\14. 嘘.mp3	
	01. Agape.mp3		Agape		やなぎなぎ		320000		4:12		10		4.20353666666667		D:\williamlun\TSDM專輯\[140803] 艦隊これくしょん -艦これ- 艦娘想歌【弐】KanColle Vocal Collection Vol.2 (320K)\[130703]やなぎなぎ - エウアル(初回限定盤)[320K]\CD2\01. Agape.mp3	
	02. 1-2.mp3		1/2		やなぎなぎ		320000		4:49		11		4.81349625		D:\williamlun\TSDM專輯\[140803] 艦隊これくしょん -艦これ- 艦娘想歌【弐】KanColle Vocal Collection Vol.2 (320K)\[130703]やなぎなぎ - エウアル(初回限定盤)[320K]\CD2\02. 1-2.mp3	
	03. 恋愛サーキュレーション.mp3		恋愛サーキュレーション		やなぎなぎ		320000		4:21		10		4.35112875		D:\williamlun\TSDM專輯\[140803] 艦隊これくしょん -艦これ- 艦娘想歌【弐】KanColle Vocal Collection Vol.2 (320K)\[130703]やなぎなぎ - エウアル(初回限定盤)[320K]\CD2\03. 恋愛サーキュレーション.mp3	
	01. Skyreach.mp3		Skyreach		雨宮天		320000		4:30		10		4.49915583333333		D:\williamlun\TSDM專輯\[140813]「斩·赤红之瞳！」OP-Skyreach／雨宮天[320K][XY@绯]\01. Skyreach.mp3	
	02. 夢空.mp3		夢空		雨宮天		320000		4:28		10		4.47216291666667		D:\williamlun\TSDM專輯\[140813]「斩·赤红之瞳！」OP-Skyreach／雨宮天[320K][XY@绯]\02. 夢空.mp3	
	03. Skyreach (Instrumental).mp3		Skyreach (Instrumental)		雨宮天		320000		4:27		10		4.45518333333333		D:\williamlun\TSDM專輯\[140813]「斩·赤红之瞳！」OP-Skyreach／雨宮天[320K][XY@绯]\03. Skyreach (Instrumental).mp3	
	藍井エイル - 01.IGNITE.mp3		IGNITE		藍井エイル		320000		4:5		9		4.0820675		D:\williamlun\TSDM專輯\[140820]TVアニメ「刀剑神域II」OP『IGNITE』藍井エイル(期間生産限定アニメ盤)\藍井エイル - 01.IGNITE.mp3	
	藍井エイル - 02.Brainwash.mp3		Brainwash		藍井エイル		320000		3:18		7		3.30318333333333		D:\williamlun\TSDM專輯\[140820]TVアニメ「刀剑神域II」OP『IGNITE』藍井エイル(期間生産限定アニメ盤)\藍井エイル - 02.Brainwash.mp3	
	藍井エイル - 03.泡沫.mp3		泡沫		藍井エイル		320000		5:1		12		5.01725125		D:\williamlun\TSDM專輯\[140820]TVアニメ「刀剑神域II」OP『IGNITE』藍井エイル(期間生産限定アニメ盤)\藍井エイル - 03.泡沫.mp3	
	藍井エイル - 04.IGNITE (TV size).mp3		IGNITE (TV size)		藍井エイル		320000		1:31		3		1.52250291666667		D:\williamlun\TSDM專輯\[140820]TVアニメ「刀剑神域II」OP『IGNITE』藍井エイル(期間生産限定アニメ盤)\藍井エイル - 04.IGNITE (TV size).mp3	
	A-Z (instrumental).mp3		A/Z (instrumental)		SawanoHiroyuki[nZk]		320000		5:17		12		5.29153666666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』ED「A／Z」(期間生産限定アニメ盤)／SawanoHiroyuki[nZk][320K+BK]\MP3\A-Z (instrumental).mp3	
	A-Z (TV size).mp3		A/Z (TV size)		SawanoHiroyuki[nZk]		320000		1:31		3		1.51597208333333		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』ED「A／Z」(期間生産限定アニメ盤)／SawanoHiroyuki[nZk][320K+BK]\MP3\A-Z (TV size).mp3	
	A-Z.mp3		A/Z		SawanoHiroyuki[nZk]		320000		5:17		12		5.29153666666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』ED「A／Z」(期間生産限定アニメ盤)／SawanoHiroyuki[nZk][320K+BK]\MP3\A-Z.mp3	
	aLIEz (instrumental).mp3		aLIEz (instrumental)		SawanoHiroyuki[nZk]		320000		4:29		10		4.47869333333333		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』ED「A／Z」(期間生産限定アニメ盤)／SawanoHiroyuki[nZk][320K+BK]\MP3\aLIEz (instrumental).mp3	
	aLIEz (TV size).mp3		aLIEz (TV size)		SawanoHiroyuki[nZk]		320000		1:32		3		1.53730541666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』ED「A／Z」(期間生産限定アニメ盤)／SawanoHiroyuki[nZk][320K+BK]\MP3\aLIEz (TV size).mp3	
	aLIEz.mp3		aLIEz		SawanoHiroyuki[nZk]		320000		4:29		10		4.47564583333333		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』ED「A／Z」(期間生産限定アニメ盤)／SawanoHiroyuki[nZk][320K+BK]\MP3\aLIEz.mp3	
	Keep on keeping on.mp3		Keep on keeping on		SawanoHiroyuki[nZk]		320000		3:53		9		3.88963208333333		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』ED「A／Z」(期間生産限定アニメ盤)／SawanoHiroyuki[nZk][320K+BK]\MP3\Keep on keeping on.mp3	
	[nZk].mp3		[nZk]		SawanoHiroyuki[nZk]		320000		3:21		8		3.34846208333333		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』ED「A／Z」(期間生産限定アニメ盤)／SawanoHiroyuki[nZk][320K+BK]\MP3\[nZk].mp3	
	2零14zero91零.mp3		2零14zero91零		澤野弘之		320000		3:49		9		3.82476125		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\2零14zero91零.mp3	
	A-0picturez.mp3		A-0picturez		澤野弘之		320000		3:49		9		3.81344166666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\A-0picturez.mp3	
	a.-17..mp3		a.-17.		澤野弘之		320000		2:43		6		2.72413541666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\a.-17..mp3	
	AcyOrt.mp3		AcyOrt		澤野弘之		320000		4:46		11		4.76125125		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\AcyOrt.mp3	
	AD2014-7.5-7.9-零.A.mp3		AD2014-7.5/7.9-零.A		澤野弘之		320000		3:48		9		3.80386333333333		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\AD2014-7.5-7.9-零.A.mp3	
	al-door0.mp3		al-door0		澤野弘之		320000		4:18		10		4.29496541666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\al-door0.mp3	
	AL℃-@.mp3		AL℃-@		澤野弘之		320000		2:33		6		2.55259791666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\AL℃-@.mp3	
	AZPV.mp3		AZPV		澤野弘之		320000		2:58		7		2.962285		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\AZPV.mp3	
	BRE@TH--LESS.mp3		BRE@TH//LESS		澤野弘之		320000		4:2		9		4.03417625		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\BRE@TH--LESS.mp3	
	Ch19.FIRE★.mp3		Ch19.FIRE★		澤野弘之		320000		3:56		9		3.94057083333333		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\Ch19.FIRE★.mp3	
	FIRE★.mp3		FIRE★		澤野弘之		320000		5:2		12		5.03466625		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\FIRE★.mp3	
	MKAlieZ.mp3		MKAlieZ		澤野弘之		320000		3:42		8		3.706775		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\MKAlieZ.mp3	
	No differences.mp3		No differences		澤野弘之		320000		4:37		11		4.61801291666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\No differences.mp3	
	R零B零T.mp3		R零B零T		澤野弘之		320000		4:5		9		4.08380916666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\R零B零T.mp3	
	SiTE-n0w1.mp3		SiTE-n0w1		澤野弘之		320000		3:58		9		3.96146875		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\SiTE-n0w1.mp3	
	The Call to Arms.mp3		The Call to Arms		澤野弘之		320000		3:48		9		3.80255708333333		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\The Call to Arms.mp3	
	Ver$.mp3		Ver$		澤野弘之		320000		3:46		9		3.76946875		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\Ver$.mp3	
	Z-Kat.mp3		.Z-Kat		澤野弘之		320000		3:59		9		3.97583625		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\Z-Kat.mp3	
	十61yard.mp3		十61yard		澤野弘之		320000		4:44		11		4.725115		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\十61yard.mp3	
	悲scene.mp3		悲scene		澤野弘之		320000		3:54		9		3.90530541666667		D:\williamlun\TSDM專輯\[140910]TVアニメ『アルドノア・ゼロ』オリジナル・サウンドトラック／音楽 澤野弘之[320K+BK]\MP3\悲scene.mp3	
	ideal white (TV size).mp3		ideal white (TV size)		綾野ましろ		320000		1:33		3		1.54253		D:\williamlun\TSDM專輯\[141022]TVアニメ 『Fate／stay night』 OPテーマ「ideal white」／綾野ましろ[320K+BK]\MP3\ideal white (TV size).mp3	
	ideal white.mp3		ideal white		綾野ましろ		320000		4:17		10		4.28712875		D:\williamlun\TSDM專輯\[141022]TVアニメ 『Fate／stay night』 OPテーマ「ideal white」／綾野ましろ[320K+BK]\MP3\ideal white.mp3	
	pledge of stars.mp3		pledge of stars		綾野ましろ		320000		5:12		12		5.19619		D:\williamlun\TSDM專輯\[141022]TVアニメ 『Fate／stay night』 OPテーマ「ideal white」／綾野ましろ[320K+BK]\MP3\pledge of stars.mp3	
	燐光.mp3		燐光		綾野ましろ		320000		4:37		11		4.61191791666667		D:\williamlun\TSDM專輯\[141022]TVアニメ 『Fate／stay night』 OPテーマ「ideal white」／綾野ましろ[320K+BK]\MP3\燐光.mp3	
	01. 銀閃の風.mp3		銀閃の風		鈴木このみ		320000		4:34		11		4.56620333333333		D:\williamlun\TSDM專輯\[141119]TVアニメ「魔弾の王と戦姫」OPテーマ「銀閃の風」／鈴木このみ[320K]\MP3\01. 銀閃の風.mp3	
	02. 竜星鎮魂歌.mp3		竜星鎮魂歌		鈴木このみ		320000		5:3		12		5.04467958333333		D:\williamlun\TSDM專輯\[141119]TVアニメ「魔弾の王と戦姫」OPテーマ「銀閃の風」／鈴木このみ[320K]\MP3\02. 竜星鎮魂歌.mp3	
	03. オラシオン.mp3		オラシオン		鈴木このみ		320000		4:37		11		4.6232375		D:\williamlun\TSDM專輯\[141119]TVアニメ「魔弾の王と戦姫」OPテーマ「銀閃の風」／鈴木このみ[320K]\MP3\03. オラシオン.mp3	
	04. 銀閃の風 (Instrumental).mp3		銀閃の風 (Instrumental)		鈴木このみ		320000		4:34		11		4.562285		D:\williamlun\TSDM專輯\[141119]TVアニメ「魔弾の王と戦姫」OPテーマ「銀閃の風」／鈴木このみ[320K]\MP3\04. 銀閃の風 (Instrumental).mp3	
	05. 竜星鎮魂歌 (Instrumental).mp3		竜星鎮魂歌 (Instrumental)		鈴木このみ		320000		5:2		12		5.03118333333333		D:\williamlun\TSDM專輯\[141119]TVアニメ「魔弾の王と戦姫」OPテーマ「銀閃の風」／鈴木このみ[320K]\MP3\05. 竜星鎮魂歌 (Instrumental).mp3	
	01. D.O.B..mp3		D.O.B.		野水いおり		320000		3:27		8		3.45425791666667		D:\williamlun\TSDM專輯\[150729] TVアニメ「空戦魔導士候補生の教官」OPテーマ「D.O.B.」／野水いおり(320K)\01. D.O.B..mp3	
	02. 水底のremains.mp3		水底のremains		野水いおり		320000		4:52		11		4.858775		D:\williamlun\TSDM專輯\[150729] TVアニメ「空戦魔導士候補生の教官」OPテーマ「D.O.B.」／野水いおり(320K)\02. 水底のremains.mp3	
	03. 球体関節人形の夜.mp3		球体関節人形の夜		野水いおり		320000		5:28		13		5.469605		D:\williamlun\TSDM專輯\[150729] TVアニメ「空戦魔導士候補生の教官」OPテーマ「D.O.B.」／野水いおり(320K)\03. 球体関節人形の夜.mp3	
	01. プライド革命.mp3		プライド革命		CHiCO with HoneyWorks		320000		3:56		9		3.92663875		D:\williamlun\TSDM專輯\[150805] TVアニメ「銀魂゜」OP2テーマ「プライド革命」／CHiCO with HoneyWorks\01. プライド革命.mp3	
	02. ヒストリア.mp3		ヒストリア		CHiCO with HoneyWorks		320000		3:29		8		3.48647583333333		D:\williamlun\TSDM專輯\[150805] TVアニメ「銀魂゜」OP2テーマ「プライド革命」／CHiCO with HoneyWorks\02. ヒストリア.mp3	
	03. プライド革命 -Instrumental-.mp3		プライド革命 -Instrumental-		CHiCO with HoneyWorks		320000		3:55		9		3.92359125		D:\williamlun\TSDM專輯\[150805] TVアニメ「銀魂゜」OP2テーマ「プライド革命」／CHiCO with HoneyWorks\03. プライド革命 -Instrumental-.mp3	
	04. ヒストリア -Instrumental-.mp3		ヒストリア -Instrumental-		CHiCO with HoneyWorks		320000		3:26		8		3.42857083333333		D:\williamlun\TSDM專輯\[150805] TVアニメ「銀魂゜」OP2テーマ「プライド革命」／CHiCO with HoneyWorks\04. ヒストリア -Instrumental-.mp3	
	01. 発熱デイズ.mp3		発熱デイズ		How-Low-Hello		320000		5:5		12		5.08125125		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\01. 発熱デイズ.mp3	
	02. Real.mp3		Real		How-Low-Hello		320000		4:21		10		4.34721041666667		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\02. Real.mp3	
	03. シンガーデイズ.mp3		シンガーデイズ		How-Low-Hello		320000		4:55		12		4.91319666666667		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\03. シンガーデイズ.mp3	
	04. Keep on Burnin'.mp3		Keep on Burnin'		How-Low-Hello		320000		5:18		13		5.29589041666667		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\04. Keep on Burnin'.mp3	
	05. 走れ.mp3		走れ		How-Low-Hello		320000		4:38		11		4.63281583333333		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\05. 走れ.mp3	
	06. Dancin' on the Border.mp3		Dancin' on the Border		How-Low-Hello		320000		3:22		8		3.36587708333333		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\06. Dancin' on the Border.mp3	
	07. 魅惑のビーム.mp3		魅惑のビーム		How-Low-Hello		320000		4:31		11		4.5126525		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\07. 魅惑のビーム.mp3	
	08. Hand with Blood.mp3		Hand with Blood		How-Low-Hello		320000		5:1		12		5.01115583333333		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\08. Hand with Blood.mp3	
	09. 楽園まで.mp3		楽園まで		How-Low-Hello		320000		4:25		10		4.41599958333333		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\09. 楽園まで.mp3	
	10. 旅人.mp3		旅人		How-Low-Hello		320000		6:54		16		6.89458458333333		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\10. 旅人.mp3	
	11. Bravely You (How-Low-Hello Ver.).mp3		Bravely You (How-Low-Hello Ver.)		How-Low-Hello		320000		5:21		13		5.34944166666667		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\11. Bravely You (How-Low-Hello Ver.).mp3	
	12. 灼け落ちない翼 (How-Low-Hello Ver.).mp3		灼け落ちない翼 (How-Low-Hello Ver.)		How-Low-Hello		320000		5:3		12		5.04598583333333		D:\williamlun\TSDM專輯\[150930] TVアニメ「Charlotte」How-Low-Hello アルバム「Smells Like Tea,Espresso」(320K)\MP3\12. 灼け落ちない翼 (How-Low-Hello Ver.).mp3	
	01. Before too long.mp3		Before too long		鈴木このみ		320000		4:2		9		4.0298225		D:\williamlun\TSDM專輯\[151016] 鈴木このみ 1stミニアルバム「18 -MORE-」(320K)\MP3\01. Before too long.mp3	
	02. Nice to Me CHU!!!.mp3		Nice to Me CHU!!!		鈴木このみ		320000		3:60		9		3.99716958333333		D:\williamlun\TSDM專輯\[151016] 鈴木このみ 1stミニアルバム「18 -MORE-」(320K)\MP3\02. Nice to Me CHU!!!.mp3	
	03. Tomorrow's best (Remix Ver.).mp3		Tomorrow's best (Remix Ver.)		鈴木このみ		320000		4:3		9		4.05376833333333		D:\williamlun\TSDM專輯\[151016] 鈴木このみ 1stミニアルバム「18 -MORE-」(320K)\MP3\03. Tomorrow's best (Remix Ver.).mp3	
	04. 鈴木このみアニサマ11thSPメドレー (Studio Rec Ver.).mp3		鈴木このみアニサマ11thSPメドレー (Studio Rec Ver.)		鈴木このみ		320000		9:35		23		9.57648916666667		D:\williamlun\TSDM專輯\[151016] 鈴木このみ 1stミニアルバム「18 -MORE-」(320K)\MP3\04. 鈴木このみアニサマ11thSPメドレー (Studio Rec Ver.).mp3	
	05. 真聖輝のメタモルフォシス.mp3		真聖輝のメタモルフォシス		鈴木このみ		320000		4:44		11		4.73861166666667		D:\williamlun\TSDM專輯\[151016] 鈴木このみ 1stミニアルバム「18 -MORE-」(320K)\MP3\05. 真聖輝のメタモルフォシス.mp3	
